index,Cattle_ID,Breed,Country,Climate_Zone,Management_System,Age_Months,Weight_kg,Parity,Lactation_Stage,Days_in_Milk,Feed_Type,Feed_Quantity_kg,Feeding_Frequency,Water_Intake_L,Walking_Distance_km,Grazing_Duration_hrs,Rumination_Time_hrs,Resting_Hours,Ambient_Temperature_C,Humidity_percent,Season,Housing_Score,FMD_Vaccine,Brucellosis_Vaccine,Previous_Week_Avg_Yield,Body_Condition_Score,Milking_Interval_hrs,Date,Farm_ID,Milk_Yield_L
246559,CATTLE_246560,Holandes,BR,Tropical,Semi_Intensive,71,307.7,5,Late,274,Hay,13.3,4,medium,medium,8.8,7.6,8.3,45.0,44.0,Autumn,0.94,no,yes,1.6,low,12,2023-07-30,FARM_0087,2.01
246563,CATTLE_246564,Jersey,BR,Subtropical,Extensive,142,639.7,3,Mid,290,Concentrates,12.3,3,medium,high,7.3,9.5,12.5,21.1,49.6,Autumn,0.57,yes,yes,9.0,high,12,2024-11-11,FARM_0031,10.62
246565,CATTLE_246566,Girolando,BR,Subtropical,Semi_Intensive,129,645.8,3,Mid,198,Mixed_Feed,16.3,1,medium,high,6.9,6.4,7.2,15.1,79.2,Monsoon,0.87,no,yes,14.77,high,12,2022-04-02,FARM_0960,13.68
246576,CATTLE_246577,Jersey,BR,Temperado,Pastoral,128,340.1,2,Mid,236,Concentrates,10.5,4,medium,medium,5.2,9.0,5.0,19.6,79.8,Monsoon,0.79,yes,yes,22.57,ok,8,2022-04-19,FARM_0123,22.37
246580,CATTLE_246581,Jersey,BR,Arid,Intensive,138,675.1,4,Late,160,Mixed_Feed,12.5,2,high,medium,8.2,8.4,6.3,20.9,64.8,Winter,0.83,yes,no,0.0,ok,6,2022-04-11,FARM_0174,0.99
246581,CATTLE_246582,Holandes,BR,Arid,Extensive,82,312.6,1,Mid,112,Crop_Residues,6.8,4,high,medium,9.6,7.2,8.4,25.7,78.2,Autumn,0.82,yes,yes,9.67,ok,12,2024-11-05,FARM_0015,6.55
246585,CATTLE_246586,Jersey,BR,Subtropical,Semi_Intensive,130,514.6,4,Early,166,Pasture_Grass,12.0,1,high,low,1.0,9.2,9.3,25.5,48.9,Winter,0.38,yes,yes,14.42,high,12,2022-01-13,FARM_0670,13.7
246591,CATTLE_246592,Girolando,BR,Temperado,Mixed,82,512.6,5,Late,310,Dry_Fodder,7.3,1,medium,high,7.4,5.9,10.4,41.4,47.1,Winter,0.87,yes,no,3.55,ok,8,2023-11-18,FARM_0618,0.71
246621,CATTLE_246622,Jersey,BR,Arid,Extensive,114,609.1,5,Mid,331,Green_Fodder,14.4,1,high,high,12.8,7.1,8.0,8.3,29.4,Monsoon,0.52,no,yes,0.41,high,8,2024-04-17,FARM_0054,2.65
246643,CATTLE_246644,Jersey,BR,Arid,Semi_Intensive,85,737.1,4,Early,232,Dry_Fodder,12.5,2,medium,high,4.6,9.3,9.1,19.3,66.9,Monsoon,0.99,no,yes,7.51,ok,24,2022-11-04,FARM_0997,9.81
246689,CATTLE_246690,Girolando,BR,Temperado,Intensive,78,295.6,4,Mid,100,Hay,11.2,5,high,high,8.0,5.7,13.5,19.5,39.0,Spring,0.82,yes,yes,16.7,high,12,2024-01-15,FARM_0502,16.69
246697,CATTLE_246698,Jersey,BR,Temperado,Extensive,38,314.1,3,Late,214,Dry_Fodder,7.1,4,high,medium,5.4,8.9,9.7,8.9,61.0,Winter,0.37,yes,yes,4.55,ok,12,2024-02-25,FARM_0681,4.81
246700,CATTLE_246701,Girolando,BR,Tropical,Mixed,134,340.1,2,Early,359,Concentrates,8.0,3,medium,medium,4.6,10.7,9.6,19.9,60.7,Winter,0.69,yes,no,2.83,high,6,2023-03-04,FARM_0556,1.78
246701,CATTLE_246702,Jersey,BR,Subtropical,Semi_Intensive,108,635.2,2,Late,349,Green_Fodder,15.0,5,medium,medium,1.0,8.1,9.4,30.2,74.1,Monsoon,0.4,no,no,3.81,ok,12,2024-10-27,FARM_0150,1.26
246717,CATTLE_246718,Holandes,BR,Tropical,Mixed,105,405.6,4,Early,43,Concentrates,7.2,3,high,high,8.2,7.9,11.3,28.4,53.8,Spring,0.76,yes,yes,16.88,ok,12,2022-01-17,FARM_0330,18.71
246718,CATTLE_246719,Girolando,BR,Tropical,Semi_Intensive,103,629.4,4,Mid,18,Crop_Residues,13.8,5,high,high,11.1,8.8,15.9,34.8,42.8,Winter,0.77,yes,no,2.83,ok,12,2022-12-21,FARM_0507,6.37
246769,CATTLE_246770,Girolando,BR,Arid,Extensive,71,704.5,1,Early,341,Pasture_Grass,12.1,3,high,high,5.8,4.0,5.4,41.4,54.5,Summer,0.91,yes,no,0.63,high,8,2024-08-15,FARM_0029,1.53
246783,CATTLE_246784,Jersey,BR,Arid,Pastoral,126,446.3,1,Mid,189,Green_Fodder,17.2,2,high,medium,8.9,7.9,8.3,10.1,50.7,Autumn,0.87,yes,no,6.87,ok,12,2024-11-20,FARM_0401,4.81
246792,CATTLE_246793,Girolando,BR,Arid,Intensive,120,260.8,2,Early,213,Crop_Residues,10.5,1,medium,high,5.9,10.1,8.5,25.5,54.8,Summer,0.76,no,yes,12.2,ok,12,2022-10-01,FARM_0335,13.48
246823,CATTLE_246824,Girolando,BR,Arid,Extensive,92,470.6,5,Mid,312,Concentrates,12.6,3,high,high,3.4,9.0,13.5,40.9,52.3,Autumn,0.43,yes,no,5.54,low,12,2023-04-01,FARM_0393,2.75
246830,CATTLE_246831,Jersey,BR,Arid,Mixed,130,458.0,4,Mid,294,Crop_Residues,18.0,3,high,high,8.4,10.8,7.6,36.0,89.0,Winter,0.89,no,yes,1.08,ok,24,2022-01-30,FARM_0737,0.63
246836,CATTLE_246837,Girolando,BR,Subtropical,Pastoral,87,677.7,4,Mid,111,Mixed_Feed,5.9,5,high,high,11.6,8.8,10.3,26.5,53.7,Summer,0.44,no,yes,10.18,ok,12,2022-04-28,FARM_0739,10.7
246848,CATTLE_246849,Girolando,BR,Tropical,Semi_Intensive,59,456.7,6,Late,183,Green_Fodder,12.7,5,medium,medium,6.6,8.3,5.0,35.8,52.9,Monsoon,0.7,no,no,4.4,ok,8,2024-06-27,FARM_0767,5.61
246940,CATTLE_246941,Girolando,BR,Arid,Extensive,105,462.1,6,Late,332,Dry_Fodder,7.1,2,medium,high,6.1,12.1,9.0,12.5,34.9,Monsoon,0.65,yes,yes,6.55,low,6,2023-09-09,FARM_0023,3.17
246953,CATTLE_246954,Holandes,BR,Arid,Extensive,52,442.5,2,Late,9,Dry_Fodder,15.0,2,high,high,6.5,9.7,9.8,19.2,69.7,Spring,0.96,yes,no,7.05,ok,12,2022-07-26,FARM_0587,4.42
246982,CATTLE_246983,Girolando,BR,Arid,Intensive,67,559.7,6,Late,233,Dry_Fodder,10.7,2,high,low,5.8,7.6,9.8,21.8,40.1,Spring,0.53,no,no,11.58,ok,12,2022-08-28,FARM_0880,11.26
246985,CATTLE_246986,Girolando,BR,Tropical,Semi_Intensive,38,609.3,3,Late,158,Hay,15.6,2,medium,high,6.2,9.1,9.7,15.6,36.2,Winter,0.75,yes,yes,7.65,ok,12,2023-09-29,FARM_0147,4.7
246987,CATTLE_246988,Jersey,BR,Temperado,Pastoral,127,397.5,1,Late,97,Green_Fodder,18.9,3,high,low,7.6,6.2,5.0,30.3,56.6,Autumn,0.95,no,no,8.3,high,6,2022-07-16,FARM_0376,10.1
247009,CATTLE_247010,Holandes,BR,Arid,Semi_Intensive,54,601.3,6,Early,132,Silage,12.2,1,high,medium,7.6,6.5,10.0,22.1,17.8,Autumn,0.65,no,yes,18.79,high,12,2022-03-07,FARM_0129,17.46
247015,CATTLE_247016,Holandes,BR,Subtropical,Extensive,73,373.0,2,Late,120,Mixed_Feed,8.3,5,high,medium,4.9,8.7,10.6,24.7,67.9,Spring,0.81,no,yes,7.31,ok,24,2023-06-23,FARM_0739,5.27
247020,CATTLE_247021,Holandes,BR,Arid,Semi_Intensive,31,659.4,6,Early,2,Mixed_Feed,19.4,5,medium,medium,3.5,9.7,6.2,40.1,60.5,Monsoon,0.9,no,yes,1.16,high,8,2022-09-13,FARM_0795,2.95
247022,CATTLE_247023,Holandes,BR,Temperado,Semi_Intensive,41,519.4,3,Late,333,Crop_Residues,12.4,4,high,high,6.1,8.5,9.9,27.9,47.4,Winter,0.59,yes,yes,2.68,ok,12,2023-03-01,FARM_0949,1.52
247024,CATTLE_247025,Jersey,BR,Subtropical,Extensive,46,567.1,5,Mid,97,Green_Fodder,14.1,4,high,high,2.8,10.1,5.1,7.6,59.5,Winter,0.61,yes,yes,10.71,high,12,2024-02-20,FARM_0604,10.42
247031,CATTLE_247032,Holandes,BR,Temperado,Mixed,123,413.8,1,Early,217,Green_Fodder,14.1,4,medium,high,7.3,8.0,6.9,27.2,90.4,Spring,0.4,no,no,9.03,ok,8,2022-11-07,FARM_0167,9.53
247038,CATTLE_247039,Jersey,BR,Tropical,Mixed,44,414.2,1,Early,44,Dry_Fodder,10.9,4,high,medium,6.5,10.6,7.8,27.3,62.3,Autumn,0.68,no,no,20.14,ok,12,2024-11-25,FARM_0075,21.46
247042,CATTLE_247043,Jersey,BR,Subtropical,Mixed,73,476.8,3,Late,154,Green_Fodder,13.6,2,medium,high,7.9,8.2,10.0,33.5,54.1,Spring,0.6,yes,no,9.12,ok,12,2024-01-12,FARM_0197,10.01
247050,CATTLE_247051,Jersey,BR,Arid,Extensive,138,323.6,5,Mid,237,Green_Fodder,14.7,4,medium,high,4.1,4.4,11.9,45.0,61.8,Spring,0.65,yes,yes,9.23,low,12,2022-05-16,FARM_0390,10.45
247072,CATTLE_247073,Holandes,BR,Temperado,Semi_Intensive,67,612.5,1,Mid,272,Concentrates,15.0,4,low,medium,8.2,9.8,9.8,30.6,32.6,Spring,0.86,no,no,4.29,ok,12,2024-04-20,FARM_0755,3.1
247106,CATTLE_247107,Jersey,BR,Arid,Semi_Intensive,73,289.2,1,Late,56,Dry_Fodder,10.2,5,high,low,12.4,8.6,13.1,31.6,14.4,Spring,0.59,yes,no,4.35,high,12,2022-04-27,FARM_0836,5.54
247113,CATTLE_247114,Girolando,BR,Arid,Mixed,121,604.0,4,Late,351,Concentrates,12.3,2,medium,high,12.5,5.1,5.0,9.3,59.9,Winter,0.86,yes,no,11.79,ok,12,2023-10-18,FARM_0739,11.36
247127,CATTLE_247128,Girolando,BR,Arid,Extensive,42,745.4,2,Early,277,Pasture_Grass,10.2,1,high,medium,5.4,9.4,11.6,27.3,47.1,Monsoon,0.4,yes,no,5.72,high,12,2024-11-05,FARM_0718,4.96
247164,CATTLE_247165,Jersey,BR,Temperado,Extensive,67,387.1,6,Mid,59,Green_Fodder,13.9,3,high,high,10.4,11.4,11.2,14.9,80.3,Summer,0.85,yes,no,9.31,ok,24,2024-01-26,FARM_0394,7.94
247188,CATTLE_247189,Girolando,BR,Arid,Semi_Intensive,120,466.2,1,Mid,42,Concentrates,7.1,1,medium,high,9.2,7.8,9.1,20.7,88.8,Autumn,0.64,yes,yes,5.12,ok,8,2022-11-15,FARM_0419,4.87
247195,CATTLE_247196,Girolando,BR,Tropical,Extensive,128,389.8,3,Early,141,Silage,15.3,3,medium,high,8.0,9.7,5.5,8.3,79.1,Monsoon,0.96,no,yes,18.03,ok,12,2023-12-15,FARM_0339,16.44
247198,CATTLE_247199,Holandes,BR,Temperado,Pastoral,96,435.4,6,Late,294,Green_Fodder,9.4,5,medium,low,6.8,6.2,10.9,4.2,33.2,Autumn,0.63,no,no,8.56,ok,8,2022-10-04,FARM_0460,5.04
247210,CATTLE_247211,Holandes,BR,Tropical,Pastoral,60,562.2,3,Early,279,Green_Fodder,3.0,4,medium,medium,6.0,10.4,6.0,33.2,91.5,Winter,0.74,no,yes,2.43,ok,12,2023-10-06,FARM_0182,3.21
247216,CATTLE_247217,Girolando,BR,Tropical,Mixed,98,513.2,1,Mid,135,Pasture_Grass,13.7,3,medium,high,7.2,7.1,11.2,21.6,62.9,Spring,0.41,no,no,8.65,ok,12,2024-07-27,FARM_0428,7.41
247227,CATTLE_247228,Jersey,BR,Arid,Extensive,62,521.7,4,Early,363,Hay,12.3,4,medium,low,9.9,9.0,9.4,-7.9,63.5,Spring,0.88,no,no,9.56,high,8,2024-12-03,FARM_0982,9.09
247235,CATTLE_247236,Girolando,BR,Tropical,Extensive,112,740.6,5,Late,35,Pasture_Grass,13.2,3,medium,high,6.8,9.8,9.2,22.8,84.5,Monsoon,0.71,yes,yes,9.74,high,12,2023-06-05,FARM_0676,9.42
247242,CATTLE_247243,Holandes,BR,Temperado,Extensive,35,585.0,4,Early,189,Hay,14.9,4,high,medium,1.0,7.1,8.7,37.0,67.2,Monsoon,0.55,yes,yes,12.39,high,8,2023-10-16,FARM_0405,11.03
247251,CATTLE_247252,Jersey,BR,Arid,Intensive,120,284.6,5,Early,51,Crop_Residues,11.4,5,medium,high,7.4,9.0,5.1,45.0,43.1,Spring,0.88,yes,no,12.72,ok,12,2022-04-10,FARM_0154,10.81
247255,CATTLE_247256,Girolando,BR,Subtropical,Extensive,113,529.2,4,Early,263,Green_Fodder,6.7,5,medium,medium,9.5,7.4,12.2,36.2,82.7,Autumn,0.61,no,yes,15.51,ok,6,2022-11-02,FARM_0413,14.45
247289,CATTLE_247290,Girolando,BR,Tropical,Pastoral,31,722.4,1,Mid,267,Pasture_Grass,15.7,2,medium,low,5.9,7.8,8.8,6.1,93.9,Spring,0.93,yes,no,4.33,high,8,2023-09-04,FARM_0174,3.38
247313,CATTLE_247314,Jersey,BR,Arid,Mixed,129,418.8,4,Late,313,Silage,13.8,4,high,high,2.3,5.4,9.6,32.1,78.7,Autumn,0.96,yes,no,4.05,ok,12,2023-07-03,FARM_0475,1.26
247334,CATTLE_247335,Holandes,BR,Tropical,Pastoral,126,553.6,3,Early,225,Pasture_Grass,8.8,2,high,high,4.8,9.0,12.3,25.8,35.4,Monsoon,0.61,yes,yes,6.85,ok,6,2024-08-25,FARM_0853,5.48
247339,CATTLE_247340,Jersey,BR,Arid,Extensive,123,692.0,5,Late,280,Concentrates,7.5,2,high,high,7.1,13.0,13.3,8.3,85.4,Monsoon,0.67,yes,no,9.99,low,12,2022-03-19,FARM_0223,7.82
247342,CATTLE_247343,Holandes,BR,Temperado,Mixed,79,324.1,3,Late,215,Concentrates,17.5,3,high,medium,5.3,6.1,14.1,38.2,27.9,Summer,0.89,no,yes,6.38,low,24,2024-08-16,FARM_0992,7.19
247343,CATTLE_247344,Girolando,BR,Temperado,Semi_Intensive,143,541.2,6,Early,93,Dry_Fodder,9.2,1,medium,high,3.5,5.1,10.3,28.8,37.2,Monsoon,0.9,no,no,4.18,ok,8,2023-06-28,FARM_0693,6.18
247389,CATTLE_247390,Girolando,BR,Arid,Intensive,79,418.5,4,Early,86,Silage,12.7,1,medium,medium,2.9,9.1,10.5,41.2,41.2,Monsoon,0.59,yes,yes,4.3,low,12,2024-08-31,FARM_0613,5.72
247391,CATTLE_247392,Jersey,BR,Temperado,Extensive,112,687.1,5,Mid,116,Pasture_Grass,11.8,2,high,medium,5.3,11.0,16.3,3.3,33.3,Summer,0.64,no,yes,13.01,ok,12,2022-09-17,FARM_0313,12.45
247432,CATTLE_247433,Jersey,BR,Subtropical,Mixed,137,576.6,3,Mid,354,Crop_Residues,13.3,1,high,low,6.1,9.8,12.7,-6.7,76.5,Autumn,0.64,yes,yes,7.54,ok,8,2022-08-10,FARM_0362,5.94
247433,CATTLE_247434,Girolando,BR,Tropical,Semi_Intensive,44,442.9,1,Mid,322,Pasture_Grass,10.3,1,high,high,3.5,10.9,7.4,34.8,24.4,Winter,0.79,yes,no,5.98,ok,8,2024-03-25,FARM_0569,5.47
247435,CATTLE_247436,Girolando,BR,Tropical,Pastoral,126,362.8,6,Late,287,Concentrates,18.8,1,medium,low,7.5,4.4,11.2,29.8,75.5,Summer,0.39,yes,no,2.81,ok,12,2024-06-27,FARM_0708,2.43
247451,CATTLE_247452,Jersey,BR,Subtropical,Semi_Intensive,113,530.3,1,Early,266,Mixed_Feed,17.1,5,high,low,7.6,6.3,13.2,37.9,50.2,Spring,0.86,yes,no,7.03,ok,8,2023-04-27,FARM_0542,8.17
247457,CATTLE_247458,Holandes,BR,Subtropical,Pastoral,31,338.9,2,Mid,357,Silage,25.0,2,low,low,6.0,5.1,11.3,20.8,48.7,Summer,0.93,no,yes,4.96,ok,12,2023-01-19,FARM_0780,3.81
247464,CATTLE_247465,Holandes,BR,Subtropical,Extensive,119,602.4,1,Late,315,Pasture_Grass,10.4,2,medium,high,5.5,4.0,13.3,0.9,91.0,Winter,0.69,yes,yes,6.42,ok,12,2024-11-08,FARM_0017,6.0
247465,CATTLE_247466,Jersey,BR,Arid,Pastoral,29,379.9,6,Mid,240,Dry_Fodder,13.8,2,high,high,2.2,7.3,6.2,25.7,40.1,Summer,0.67,yes,yes,3.07,high,12,2023-01-08,FARM_0629,0.0
247478,CATTLE_247479,Girolando,BR,Temperado,Extensive,75,456.0,4,Mid,239,Concentrates,11.4,4,medium,low,5.7,9.4,5.0,19.7,55.1,Summer,0.86,yes,yes,6.53,low,12,2024-12-03,FARM_0682,5.39
247485,CATTLE_247486,Jersey,BR,Tropical,Semi_Intensive,96,316.7,3,Late,132,Green_Fodder,8.9,1,high,low,4.6,7.0,11.0,29.9,41.4,Spring,0.97,yes,yes,7.93,high,12,2022-09-06,FARM_0583,6.49
247496,CATTLE_247497,Jersey,BR,Tropical,Intensive,112,705.0,1,Late,332,Concentrates,14.0,5,high,medium,10.9,8.4,8.9,12.2,61.6,Summer,0.48,yes,no,6.77,ok,8,2022-01-04,FARM_0345,6.51
247500,CATTLE_247501,Jersey,BR,Temperado,Extensive,135,309.1,5,Late,264,Hay,15.4,5,high,medium,2.6,8.8,8.6,14.4,41.4,Summer,0.54,yes,yes,9.87,ok,12,2024-06-16,FARM_0857,11.17
247511,CATTLE_247512,Holandes,BR,Subtropical,Intensive,96,267.1,3,Early,46,Mixed_Feed,15.3,2,high,high,5.5,4.0,7.3,21.9,47.6,Summer,0.65,no,yes,1.17,ok,12,2022-08-22,FARM_0954,1.67
247529,CATTLE_247530,Jersey,BR,Subtropical,Semi_Intensive,110,598.3,5,Late,125,Mixed_Feed,10.6,3,medium,high,5.0,10.3,12.6,37.1,79.4,Spring,0.33,yes,yes,2.88,low,12,2024-04-04,FARM_0962,3.65
247539,CATTLE_247540,Holandes,BR,Subtropical,Mixed,60,401.0,4,Mid,301,Pasture_Grass,17.2,4,medium,medium,1.0,9.4,10.9,18.2,30.5,Monsoon,0.85,yes,yes,3.71,ok,8,2023-02-19,FARM_0434,4.79
247552,CATTLE_247553,Girolando,BR,Tropical,Mixed,106,250.4,2,Early,269,Crop_Residues,13.3,1,high,medium,5.0,10.5,10.5,32.6,59.4,Monsoon,0.82,yes,yes,10.84,high,8,2022-03-24,FARM_0273,10.9
247587,CATTLE_247588,Jersey,BR,Subtropical,Semi_Intensive,52,433.6,2,Mid,259,Silage,11.8,4,medium,high,9.5,5.5,12.3,17.3,72.8,Autumn,0.6,yes,no,5.96,ok,12,2022-03-13,FARM_0255,4.46
247588,CATTLE_247589,Holandes,BR,Temperado,Pastoral,100,325.0,1,Early,364,Mixed_Feed,10.1,1,high,high,3.6,7.1,10.0,15.1,27.4,Winter,0.67,yes,no,5.87,low,12,2023-06-30,FARM_0240,6.97
247593,CATTLE_247594,Jersey,BR,Arid,Intensive,124,744.6,4,Mid,296,Hay,6.3,2,medium,medium,8.6,5.7,18.0,31.0,99.2,Autumn,0.51,yes,yes,6.24,ok,12,2024-03-18,FARM_0673,6.6
247617,CATTLE_247618,Jersey,BR,Subtropical,Semi_Intensive,62,737.5,3,Late,137,Concentrates,15.2,1,high,medium,1.8,6.0,10.9,10.6,72.4,Winter,0.41,yes,yes,9.65,ok,12,2024-02-26,FARM_0238,9.7
247630,CATTLE_247631,Jersey,BR,Temperado,Intensive,115,462.7,3,Mid,265,Mixed_Feed,20.8,1,medium,high,7.3,6.9,12.4,20.2,75.6,Winter,0.53,no,yes,6.54,ok,12,2024-01-06,FARM_0526,8.79
247632,CATTLE_247633,Holandes,BR,Arid,Semi_Intensive,88,294.8,6,Early,159,Green_Fodder,15.4,1,medium,high,5.4,12.2,12.9,9.0,84.3,Monsoon,0.67,yes,no,22.83,low,12,2024-09-19,FARM_0627,23.89
247639,CATTLE_247640,Jersey,BR,Subtropical,Mixed,68,710.3,4,Early,204,Mixed_Feed,16.9,2,high,medium,8.0,7.8,10.0,33.8,60.4,Spring,0.72,yes,yes,19.46,low,12,2024-06-22,FARM_0508,22.19
247648,CATTLE_247649,Girolando,BR,Subtropical,Mixed,129,717.0,6,Mid,229,Silage,3.0,2,medium,low,7.8,4.8,10.0,45.0,99.2,Summer,0.5,yes,no,16.47,high,8,2024-04-24,FARM_0189,15.48
247656,CATTLE_247657,Girolando,BR,Arid,Extensive,86,648.8,4,Late,96,Crop_Residues,11.2,3,medium,medium,5.6,10.5,10.3,13.9,69.1,Winter,0.56,yes,yes,12.22,low,12,2023-07-21,FARM_0206,11.05
247667,CATTLE_247668,Girolando,BR,Subtropical,Semi_Intensive,31,347.4,1,Late,243,Concentrates,12.0,1,low,high,4.5,9.7,11.1,17.9,63.7,Summer,0.38,no,no,10.64,ok,12,2023-03-03,FARM_0211,9.49
247674,CATTLE_247675,Holandes,BR,Temperado,Pastoral,95,742.6,5,Early,268,Dry_Fodder,8.6,4,medium,medium,7.5,11.1,9.7,30.7,62.5,Spring,0.81,yes,no,22.65,high,12,2023-06-25,FARM_0814,21.54
247676,CATTLE_247677,Holandes,BR,Subtropical,Pastoral,67,589.5,6,Mid,148,Green_Fodder,12.9,3,high,high,8.3,9.5,6.3,15.7,64.2,Summer,0.66,yes,no,19.51,high,12,2022-11-20,FARM_0207,17.62
247704,CATTLE_247705,Jersey,BR,Tropical,Intensive,75,615.9,4,Early,147,Concentrates,11.3,2,high,high,2.8,7.6,10.3,30.8,41.0,Summer,0.58,no,no,20.97,ok,24,2022-03-17,FARM_0082,19.4
247721,CATTLE_247722,Holandes,BR,Subtropical,Extensive,26,715.1,1,Early,28,Hay,7.6,1,medium,high,9.8,5.9,6.2,14.8,88.6,Winter,0.82,yes,yes,10.45,high,12,2022-09-04,FARM_0696,8.13
247736,CATTLE_247737,Girolando,BR,Arid,Pastoral,105,483.2,4,Late,235,Crop_Residues,9.1,1,medium,high,9.4,8.8,8.5,39.5,81.3,Spring,0.97,yes,yes,9.01,high,12,2023-11-25,FARM_0431,5.84
247750,CATTLE_247751,Jersey,BR,Arid,Pastoral,48,478.0,1,Late,26,Pasture_Grass,17.4,1,high,low,6.5,9.7,8.6,20.4,45.8,Autumn,0.99,no,yes,0.09,ok,12,2023-08-16,FARM_0755,0.0
247757,CATTLE_247758,Jersey,BR,Arid,Intensive,128,277.2,2,Mid,274,Silage,7.8,2,medium,medium,8.2,5.6,12.7,-8.5,74.6,Summer,0.42,yes,yes,2.69,high,8,2022-11-18,FARM_0401,5.78
247760,CATTLE_247761,Girolando,BR,Temperado,Mixed,74,650.0,5,Mid,54,Silage,12.8,4,high,low,8.9,7.6,13.0,6.4,100.0,Autumn,0.62,no,yes,13.38,low,12,2023-07-09,FARM_0854,13.36
247841,CATTLE_247842,Holandes,BR,Tropical,Intensive,41,574.1,1,Mid,263,Pasture_Grass,7.2,4,high,high,4.0,8.8,12.8,19.6,65.4,Winter,0.56,yes,yes,9.35,ok,8,2022-11-14,FARM_0793,8.39
247897,CATTLE_247898,Jersey,BR,Tropical,Pastoral,106,434.2,2,Mid,51,Silage,3.1,1,high,medium,2.2,6.7,6.1,32.2,90.7,Spring,0.36,yes,yes,9.27,low,12,2022-03-09,FARM_0426,8.57
247899,CATTLE_247900,Jersey,BR,Tropical,Semi_Intensive,102,725.5,3,Early,195,Dry_Fodder,13.9,2,medium,medium,8.2,6.2,7.3,39.3,46.6,Summer,0.9,yes,yes,4.39,ok,12,2023-01-29,FARM_0683,5.37
247941,CATTLE_247942,Jersey,BR,Tropical,Intensive,82,538.4,5,Mid,159,Crop_Residues,15.5,4,medium,high,5.7,6.1,9.8,11.8,71.3,Winter,0.62,yes,no,15.95,low,8,2024-03-07,FARM_0549,15.97
247952,CATTLE_247953,Girolando,BR,Tropical,Extensive,70,642.8,2,Mid,214,Green_Fodder,5.8,1,medium,high,10.0,7.3,10.7,37.6,59.4,Monsoon,0.5,yes,yes,2.85,ok,12,2022-08-27,FARM_0051,3.18
247980,CATTLE_247981,Holandes,BR,Temperado,Intensive,88,638.6,4,Mid,207,Hay,8.9,4,high,high,5.3,4.9,8.0,16.9,24.1,Summer,0.41,yes,yes,13.6,high,12,2024-08-27,FARM_0621,11.28
248002,CATTLE_248003,Girolando,BR,Tropical,Extensive,50,672.3,3,Late,228,Hay,12.1,5,high,medium,6.2,5.5,15.5,22.0,87.8,Monsoon,0.78,yes,yes,4.08,ok,12,2022-05-28,FARM_0397,2.95
248025,CATTLE_248026,Jersey,BR,Arid,Pastoral,55,691.0,5,Early,295,Dry_Fodder,14.8,3,high,high,2.1,8.4,9.5,16.2,75.9,Winter,0.7,yes,yes,22.3,high,12,2024-07-05,FARM_0760,20.79
248055,CATTLE_248056,Holandes,BR,Temperado,Pastoral,110,657.7,6,Mid,200,Dry_Fodder,14.4,2,low,medium,4.4,10.9,9.9,4.8,60.1,Monsoon,0.92,yes,yes,14.59,high,8,2023-01-08,FARM_0766,10.79
248061,CATTLE_248062,Holandes,BR,Tropical,Semi_Intensive,132,258.5,3,Mid,250,Concentrates,15.7,4,low,high,5.2,7.0,7.1,31.4,55.9,Autumn,0.66,no,no,7.29,ok,12,2022-01-09,FARM_0884,6.07
248065,CATTLE_248066,Girolando,BR,Temperado,Pastoral,119,399.3,4,Late,364,Green_Fodder,3.0,2,low,medium,7.5,5.7,7.5,36.9,76.4,Monsoon,0.57,yes,yes,0.0,ok,6,2023-09-25,FARM_0915,0.0
248073,CATTLE_248074,Girolando,BR,Temperado,Intensive,31,507.4,2,Late,323,Concentrates,13.6,4,high,high,2.9,9.9,5.5,26.5,42.7,Summer,0.32,no,no,0.81,high,8,2023-08-31,FARM_0133,0.05
248117,CATTLE_248118,Girolando,BR,Subtropical,Mixed,123,720.7,2,Mid,6,Silage,9.5,1,medium,medium,6.0,8.1,12.0,45.0,47.1,Summer,0.97,no,yes,8.99,ok,12,2024-07-08,FARM_0310,8.29
248154,CATTLE_248155,Holandes,BR,Tropical,Intensive,135,426.4,6,Late,207,Mixed_Feed,13.3,4,high,medium,1.0,5.5,10.7,42.6,23.2,Summer,0.62,yes,yes,3.03,ok,12,2022-01-14,FARM_0033,3.6
248183,CATTLE_248184,Girolando,BR,Subtropical,Extensive,61,692.3,5,Mid,64,Pasture_Grass,15.0,1,high,high,5.0,8.5,15.4,34.1,64.4,Monsoon,0.88,yes,no,26.03,high,12,2022-04-04,FARM_0542,24.7
248196,CATTLE_248197,Jersey,BR,Arid,Pastoral,61,727.7,5,Mid,126,Green_Fodder,16.6,2,medium,high,5.3,8.8,10.9,41.7,64.9,Winter,0.69,no,yes,9.27,low,6,2023-11-06,FARM_0219,8.51
248198,CATTLE_248199,Jersey,BR,Temperado,Intensive,103,405.2,3,Early,65,Crop_Residues,9.8,4,medium,medium,4.8,9.9,8.2,3.5,42.2,Spring,0.8,yes,yes,25.0,ok,12,2023-05-19,FARM_0676,26.34
248216,CATTLE_248217,Girolando,BR,Tropical,Mixed,107,609.2,4,Mid,16,Crop_Residues,10.3,2,medium,high,3.8,10.4,10.6,36.7,100.0,Monsoon,0.92,yes,no,0.77,ok,12,2022-03-23,FARM_0583,1.85
